,vix,sun_moon,vix_ma10,vix_std10,vix_upper,lunar_short_vix,vix_ret_5d
1990-03-12,20.06999969482422,0.2445,20.50699977874756,0.8561290807580881,21.79119339988469,0,-0.12207269022642997
1990-03-13,21.049999237060547,0.0,20.477999687194824,0.8292675323632558,21.72190098573971,0,-0.1629452979641114
1990-03-14,19.649999618530273,0.3891,20.308999633789064,0.8059563603395304,21.51793417429836,0,-0.06921113126742395
1990-03-15,18.809999465942383,0.0,19.98699951171875,0.6744880351532495,20.998731564448626,0,0.013290803141842389
1990-03-16,17.6200008392334,0.0,19.693999671936034,0.973061146289804,21.15359139137074,0,0.1407491160110652
1990-03-17,17.6200008392334,0.1832,19.5459997177124,1.1667251454984227,21.296087435960036,0,0.2905788131680658
1990-03-18,17.6200008392334,0.0,19.333999824523925,1.3112175935326695,21.30082621482293,0,0.161180369464887
1990-03-19,18.290000915527344,0.1926,19.132999992370607,1.3007003980768164,21.08405058948583,0,0.11864396174540848
1990-03-20,19.059999465942383,0.536,19.00900001525879,1.2345073523263008,20.86076104374824,0,0.07345223807754464
1990-03-21,20.100000381469727,0.0,18.989000129699708,1.2126957336027646,20.808043730103854,0,-0.02537314523396761
1990-03-22,22.739999771118164,0.1384,19.256000137329103,1.6807480705549034,21.777122243161458,0,-0.07607737729327435
1990-03-23,20.459999084472656,0.0,19.197000122070314,1.6200342028949895,21.627051426412798,0,-0.033724274564246315
1990-03-24,20.459999084472656,0.0,19.27800006866455,1.664830498168914,21.77524581591792,0,-0.09775171502905022
1990-03-25,20.459999084472656,0.0,19.443000030517577,1.6947891551526817,21.9851837632466,0,-0.035679353612011355
1990-03-26,19.59000015258789,0.0,19.63999996185303,1.569181873844263,21.993772772619423,0,0.007146472106073221
1990-03-27,21.010000228881836,0.5852,19.978999900817872,1.4456171488293665,22.14742562406192,0,-0.06092340184203937
1990-03-28,19.770000457763672,0.0,20.1939998626709,1.1937259515938836,21.984588790061725,0,0.15528576751340606
1990-03-29,18.459999084472656,0.0,20.21099967956543,1.1644498747812388,21.957674491737286,0,0.10725902209011529
1990-03-30,19.729999542236328,0.0,20.277999687194825,1.1088112367170195,21.941216542270354,0,0.11657380627331126
1990-03-31,19.729999542236328,0.1877,20.240999603271483,1.1215114588983075,21.923266791618943,0,0.07501264959829679
1990-04-01,19.729999542236328,0.0,19.9399995803833,0.7016013950365487,20.992401672938122,0,0.10288903870980093
1990-04-02,22.84000015258789,0.3708,20.177999687194824,1.154862376782331,21.91029325236832,0,-0.047285460441806704
1990-04-03,20.440000534057617,0.133,20.17599983215332,1.1543369801297625,21.907505302347964,0,0.06457923974242585
1990-04-04,22.030000686645508,0.0,20.332999992370606,1.2954028915666556,22.27610432972059,0,0.012255948343147915
1990-04-05,21.209999084472656,0.1834,20.494999885559082,1.2934560446516605,22.435183952536573,0,0.022630903833294358
1990-04-06,21.760000228881836,0.0,20.56999988555908,1.3472608990094368,22.590891234073236,0,-0.1852022354897096
1990-04-07,21.760000228881836,0.0,20.7689998626709,1.3628442151833224,22.813266185445883,0,-0.09007357404435123
1990-04-08,21.760000228881836,0.0,21.098999977111816,1.1194093467602537,22.7781139972522,0,-0.09007357404435123
1990-04-09,22.299999237060547,0.0,21.35599994659424,1.06382134878082,22.95173196976547,0,-0.11210762715387135
1990-04-10,21.690000534057617,0.8725,21.552000045776367,0.8987003856035958,22.90005062418176,0,-0.08713698711207463
1990-04-11,17.729999542236328,0.0,21.352000045776368,1.42036628538465,23.482549473853343,0,0.17033279953388836
1990-04-12,19.799999237060547,0.0,21.047999954223634,1.3915365247595535,23.135304741362965,0,0.029292926568423416
1990-04-13,19.799999237060547,0.3954,20.983999824523927,1.4365950263174605,23.138892364000117,0,0.14494954292025874
1990-04-14,19.799999237060547,0.0,20.76099967956543,1.4292459693372073,22.90486863357124,0,0.13434343181353614
1990-04-15,19.799999237060547,0.0,20.61999969482422,1.449436970984753,22.79415515130135,0,0.17828286983154262
1990-04-16,20.75,0.075,20.518999671936037,1.3953532651537484,22.61202956966666,0,0.1243373457207737
1990-04-17,20.3799991607666,0.0,20.38099956512451,1.3254724556483668,22.36920824859706,0,0.1447497980578174
1990-04-18,22.670000076293945,0.6913,20.47199954986572,1.4555245565852597,22.65528638474361,1,0.0657256182665944
1990-04-19,22.459999084472656,0.0,20.487999534606935,1.4785490226532634,22.70582306858683,0,-0.03383786075301376
1990-04-20,23.329999923706055,0.0,20.651999473571777,1.7009201732086987,23.203379733384825,0,-0.10587223838113602
1990-04-21,23.329999923706055,0.1073,21.21199951171875,1.5468881775862178,23.53233177809808,0,-0.13201885699864102
1990-04-22,23.329999923706055,0.0,21.5649995803833,1.591011480871214,23.951516801690122,0,-0.04886409744434084
1990-04-23,24.15999984741211,0.0,22.000999641418456,1.649905634746019,24.475858093537486,0,-0.0815397071935623
1990-04-24,21.700000762939453,0.0,22.19099979400635,1.4676093333160654,24.392413793980445,0,0.022580633819839102
1990-04-25,20.860000610351562,0.5612,22.29699993133545,1.3049993303346341,24.2544989268374,0,-0.06423778108246692
1990-04-26,20.25,0.0,22.24699993133545,1.3783730022868752,24.314559434765762,0,-0.08987652813946756
1990-04-27,22.190000534057617,0.0,22.428000068664552,1.215143144642911,24.25071478562892,0,-0.12933757413968827
1990-04-28,22.190000534057617,0.0,22.380000114440918,1.214001445014686,24.201002281962946,0,-0.19738625338889604
1990-04-29,22.190000534057617,0.0,22.353000259399415,1.2150265502401705,24.17554008475967,0,-0.22127083052008734
1990-04-30,19.520000457763672,0.0,21.972000312805175,1.4493813085842775,24.14607227568159,0,-0.11475408394405295
1990-05-01,18.43000030517578,0.0,21.48200035095215,1.7386762871583576,24.090014781689685,0,-0.06239824196895505
1990-05-02,19.31999969482422,0.9196,21.081000328063965,1.727493087825902,23.672239959802816,0,-0.08643892870978331
1990-05-03,17.809999465942383,0.0,20.44600028991699,1.6345250561202271,22.897787874097332,0,0.03818081558487019
1990-05-04,17.280000686645508,0.0583,20.0040002822876,1.8421740075216082,22.767261293570012,0,0.07870362551860177
1990-05-05,17.280000686645508,0.0,19.64600028991699,1.9985617872174675,22.643842970743194,0,0.07581015126664825
1990-05-06,17.280000686645508,0.0,19.34900035858154,2.116057440847656,22.523086519853024,0,0.14641196057660655
1990-05-07,17.649999618530273,0.5189,18.89500026702881,1.9164044030145233,21.769606871550593,0,0.12237959739921922
1990-05-08,18.489999771118164,0.0,18.525000190734865,1.5272142613425825,20.81582158274874,0,0.07138992488718632
1990-05-09,18.639999389648438,0.0,18.170000076293945,0.8374695408787842,19.42620438761212,0,0.0804721056392852
1990-05-10,18.59000015258789,0.8062,18.077000045776366,0.7133338056426192,19.147000754240295,0,0.048413104418667086
1990-05-11,19.809999465942383,0.0,18.214999961853028,0.8986313113248865,19.562946928840358,0,-0.10600708925207569
1990-05-12,19.809999465942383,0.0,18.263999938964844,0.9756384310827618,19.727457585588986,0,-0.12821802507089974
1990-05-13,19.809999465942383,0.0,18.463999938964843,1.072423591775034,20.072635326627395,0,-0.1317515786656166
1990-05-14,20.139999389648438,0.0,18.749999809265137,1.1025219530614687,20.40378273885734,0,-0.1459780891661837
1990-05-15,19.489999771118164,0.1236,18.970999717712402,0.9909751000653302,20.457462367810397,0,-0.11749610236384989
1990-05-16,17.709999084472656,0.0,19.01399955749512,0.9159354569870038,20.387902742975623,0,-0.05590061108394706
1990-05-17,17.270000457763672,0.0,18.975999641418458,0.9841542868227048,20.452231071652516,0,0.033005192803453376
1990-05-18,17.200000762939453,0.8778,18.846999740600587,1.1288442142671633,20.540266062001333,0,-0.0011628172602623499
1990-05-19,17.200000762939453,0.0,18.702999877929688,1.2441418382604168,20.569212635320312,0,0.02906976615241441
1990-05-20,17.200000762939453,0.1282,18.563999938964844,1.3326676586123454,20.563001426883364,0,0.006976681776859284
1990-05-21,16.719999313354492,0.0,18.254999923706055,1.3693892063627575,20.30908373325019,0,0.03588519175299831
1990-05-22,17.84000015258789,0.0,18.057999992370604,1.2580033867970886,19.945005072566236,0,-0.02914800747287216
1990-05-23,17.18000030517578,0.0,17.795000076293945,1.1181753205553466,19.472263057126966,0,0.00814897480567911
1990-05-24,17.700000762939453,0.1006,17.55100021362305,0.7577369953839833,18.687605706699024,0,0.05932198823737078
1990-05-25,17.31999969482422,0.0759,17.334000205993654,0.3317026965638002,17.831554250839353,0,0.006928455043175186
1990-05-26,17.31999969482422,0.0,17.295000267028808,0.3043848104459885,17.75157748269779,0,0.0028869021530133487
1990-05-27,17.31999969482422,0.0,17.300000190734863,0.3043391755606285,17.756508954075805,0,-0.013279419531690873
1990-05-28,17.31999969482422,0.0,17.31200008392334,0.30231718521141526,17.765475861740462,0,-0.013279419531690873
1990-05-29,18.75,0.2227,17.467000007629395,0.5413574780652279,18.279036224727236,0,-0.08853332519531254
1990-05-30,17.440000534057617,0.0,17.49099998474121,0.5334678640127348,18.291201780760314,0,0.05447240977634249
1990-05-31,17.3700008392334,0.5976,17.5560001373291,0.4641886849330886,18.252283164728734,0,0.0921127459307427
1990-06-01,17.09000015258789,0.0533,17.4810001373291,0.47369589331494,18.19154397730151,0,0.01930953310471928
1990-06-02,17.09000015258789,0.0,17.472000122070312,0.4808511297059806,18.193276816629282,0,-0.012287945579069426
1990-06-03,17.09000015258789,0.2324,17.411000061035157,0.4873613638131723,18.142042106754914,0,0.028671724209666793
1990-06-04,18.389999389648438,0.0,17.518000030517577,0.5747809799801946,18.38017150048787,0,-0.04404564941956024
1990-06-05,18.969999313354492,0.0,17.682999992370604,0.7280267459092027,18.775040111234407,0,-0.07327356035642585
1990-06-06,17.420000076293945,0.0,17.693000030517577,0.7231571380673965,18.777735737618674,0,-0.06199769913754338
1990-06-07,16.8799991607666,0.0,17.648999977111817,0.7607808367308333,18.790171232208067,0,-0.01658760623327893
1990-06-08,17.579999923706055,0.397,17.53199996948242,0.6552995305752379,18.514949265345276,0,-0.011376607725109178
1990-06-09,17.579999923706055,0.2759,17.545999908447264,0.6546107740504149,18.527916069522888,0,-0.010238925253523878
1990-06-10,17.579999923706055,0.0,17.56699981689453,0.6516992964253342,18.544548761532532,0,-0.09556315770572643
1990-06-11,16.34000015258789,0.3065,17.49199981689453,0.748640045023225,18.614959884429368,0,-0.02692781701032798
1990-06-12,16.600000381469727,0.0,17.442999839782715,0.7926191840444274,18.631928615849358,0,-0.04216871968996161
1990-06-13,17.3799991607666,0.0,17.471999740600587,0.7835217434520806,18.647282355778707,0,0.01898733829924404
1990-06-14,17.399999618530273,0.1205,17.37299976348877,0.7141123168276344,18.44416823873022,0,-0.1247126507970141
1990-06-15,15.899999618530273,0.0,17.06599979400635,0.6024431426891416,17.96966450804006,0,-0.03962258967807675
1990-06-16,15.899999618530273,0.8207,16.91399974822998,0.6887702190417017,17.947155076792534,0,-0.07421379747243906
1990-06-17,15.899999618530273,0.0,16.81599979400635,0.7601637283107391,17.956245386472457,0,0.21761013049263944
1990-06-18,17.709999084472656,0.0,16.828999710083007,0.7756351232339029,17.99245239493386,0,0.0931677928388801
1990-06-19,15.229999542236328,0.0,16.593999671936036,0.8727376235582914,17.903106107273473,0,0.27117539016739833
1990-06-20,15.270000457763672,0.0,16.362999725341798,0.8883321641981364,17.695497971639004,0,0.11722324522057415
1990-06-21,14.720000267028809,0.0,16.20099973678589,1.0294920312836686,17.745237783711392,0,0.10665765081643142
1990-06-22,19.360000610351562,0.0,16.476999759674072,1.4374750030938561,18.633212264314857,0,-0.17355374506315924
1990-06-23,19.360000610351562,0.5299,16.674999904632568,1.6898801691005942,19.20982015828346,1,-0.1642562089319084
1990-06-24,19.360000610351562,0.0,16.871000003814697,1.8856386683750443,19.699458006377263,0,-0.1993801905299355
1990-06-25,17.059999465942383,0.0,16.986999988555908,1.8546942776791906,19.769041405074695,0,-0.09144194107723613
1990-06-26,16.290000915527344,0.0,17.026000118255617,1.833274107379845,19.775911279325385,0,-0.04849606329821188
1990-06-27,16.0,0.0,17.036000156402586,1.8267106042390249,19.776066062761124,0,0.016250014305114746
1990-06-28,16.18000030517578,0.0,16.8830002784729,1.8280595738088987,19.625089639186246,0,-0.004326309858092348
1990-06-29,15.5,0.0,16.910000324249268,1.802751124750033,19.61412701137432,0,0.03935487808719751
1990-06-30,15.5,1.0683,16.9330002784729,1.7808367550569209,19.604255411058283,0,0.11290322580645151
1990-07-01,15.5,0.0,17.01100025177002,1.6877893734627276,19.542684311964113,0,0.058709667574974755
1990-07-02,16.260000228881836,0.0,16.701000213623047,1.480348864131311,18.921523509820013,0,0.009225068660444258
1990-07-03,16.110000610351562,0.0787,16.376000213623048,1.1520822818357204,18.104123636376627,0,0.018621925865588196
1990-07-04,16.110000610351562,0.0,16.05100021362305,0.4779457986869603,16.76791891165349,0,0.03414023688535073
1990-07-05,17.25,0.0,16.07000026702881,0.5240653749082415,16.856098329391173,0,-0.019130430359771244
1990-07-06,16.40999984741211,0.0,16.082000160217284,0.5309906998092386,16.878486209931143,0,0.016453410132496238
1990-07-07,16.40999984741211,0.0,16.123000144958496,0.5397128753731126,16.932569458018165,0,0.039609971028292223
1990-07-08,16.40999984741211,0.9895,16.146000099182128,0.5472598126212699,16.966889818114034,0,0.04143816645330545
1990-07-09,16.65999984741211,0.0,16.26200008392334,0.5172318812711929,17.03784790583013,0,0.025810342683921128
1990-07-10,16.920000076293945,0.0,16.404000091552735,0.4782420599820876,17.121363181525865,0,0.010047285787671223
1990-07-11,16.68000030517578,0.0,16.522000122070313,0.36181012389778894,17.064715307916998,0,0.004196624313160147
1990-07-12,17.059999465942383,0.0,16.602000045776368,0.38513468983673116,17.179702080531463,0,-0.023446637224626588
1990-07-13,17.09000015258789,0.1845,16.7,0.370435076535713,17.25565261480357,0,0.10590985662854435
1990-07-14,17.09000015258789,0.0,16.797999954223634,0.32368713328819315,17.283530654155925,0,0.0860151726290006
1990-07-15,17.09000015258789,0.2991,16.78199996948242,0.3020964381806068,17.235144626753332,0,-0.08543007753723686
1990-07-16,16.75,0.1379,16.81599998474121,0.27334150770363713,17.226012246296666,0,-0.0668656648094974
1990-07-17,16.65999984741211,0.0,16.84099998474121,0.2416816431770308,17.203522449506757,0,-0.06182471443006565
1990-07-18,18.899999618530273,0.0055,17.089999961853028,0.6632745901449761,18.084911847070494,0,0.252910094345135
1990-07-19,18.559999465942383,0.0,17.279999923706054,0.7870053808901359,18.460507995041258,0,0.1740302555240918
1990-07-20,15.630000114440918,0.0,17.15099992752075,0.9428612903892487,18.565291863104623,0,0.29174666578560093
1990-07-21,15.630000114440918,0.0,17.045999908447264,1.0531559166680184,18.62573378344929,0,0.2962252130864129
1990-07-22,15.630000114440918,0.6706,16.90299997329712,1.1441933635051023,18.619290018554775,0,0.3512476445678425
1990-07-23,23.68000030517578,0.0,17.561999988555907,2.434304835926139,21.213457242445116,0,-0.10810808416175732
1990-07-24,21.790000915527344,0.0,18.032000064849854,2.7643919882855332,22.178588047278154,0,-0.0307480517734402
1990-07-25,20.190000534057617,0.0,18.342000102996828,2.820271254447454,22.572406984668007,0,0.0480435506536141
1990-07-26,20.260000228881836,0.0,18.69300012588501,2.8185421671543014,22.92081337661646,0,0.04195460868050738
1990-07-27,21.1200008392334,0.2844,19.13900022506714,2.813967167498981,23.35995097631561,0,0.024621142507204263
1990-07-28,21.1200008392334,0.0,19.361000347137452,2.879816787754042,23.680725528768516,0,-0.03267047853406535
1990-07-29,21.1200008392334,0.2287,19.61700048446655,2.9142794458334063,23.98841965321666,0,0.36079538963509594
1990-07-30,21.15999984741211,0.5146,20.17000045776367,2.5790568382531647,24.03858571514342,0,0.3582230613594781
1990-07-31,21.110000610351562,0.0,20.718000507354738,2.0312219693912916,23.764833461441675,0,0.361440025587926
1990-08-01,21.639999389648438,0.0975,21.319000434875488,0.9708580976699122,22.775287581380354,0,0.6594270268135853
1990-08-02,20.43000030517578,0.0,20.99400043487549,0.5418937837035579,21.806841110430824,0,0.6030347288689488
1990-08-03,28.739999771118164,0.0,21.68900032043457,2.5205704909350306,25.469856056837116,0,-0.016353490504436685
1990-08-04,28.739999771118164,0.6561,22.544000244140626,3.2886813398645796,27.477022253937495,1,-0.1513570082154696
1990-08-05,28.739999771118164,0.0,23.392000198364258,3.701674387528087,28.944511779656388,0,-0.10403617936430609
1990-08-06,35.90999984741211,0.1198,24.87100009918213,5.301838952466424,32.823758527881765,0,-0.2829295430404827
1990-08-07,32.75,0.4269,26.03400001525879,5.651631253619734,34.511446895688394,0,-0.2137404580152672
1990-08-08,28.270000457763672,0.0,26.748999977111815,5.407900425041007,34.860850614673325,0,-0.08949418626382455
1990-08-09,24.389999389648438,0.5991,27.071999931335448,5.126111312378064,34.76116689990254,0,-0.008610048779328139
1990-08-10,25.75,0.0,27.535999870300294,4.7204336331346415,34.61665032000226,0,-0.09475730229349966
1990-08-11,25.75,0.0416,27.946999931335448,4.3112283185320655,34.413842409133544,0,0.054757275627654645
1990-08-12,25.75,0.0,28.478999900817872,3.539797423173099,33.78869603557752,0,0.0691262402580779
1990-08-13,25.739999771118164,0.0,28.17899990081787,3.6409017953756124,33.64035259388129,0,0.06954160572821122
1990-08-14,24.18000030517578,0.5298,27.72299995422363,3.842791380561402,33.48718702506574,0,0.13854426547516008
1990-08-15,23.309999465942383,0.0,27.179999923706056,4.060585681637,33.270878446161554,0,0.13513512186616117
1990-08-16,27.15999984741211,0.2647,26.304999923706056,2.6776120380414867,30.321417980768288,0,0.06406479311096014
1990-08-17,27.530000686645508,0.0,25.782999992370605,1.555071189474864,28.1156067765829,0,0.10969845532477618
1990-08-18,27.530000686645508,0.0,25.709000015258788,1.4366743148991712,27.864011487607545,0,0.32473666222588626
1990-08-19,27.530000686645508,0.0,26.023000144958495,1.4593231979294494,28.21198494185267,0,0.23247364543782378
1990-08-20,26.459999084472656,0.1402,26.09400005340576,1.4618347257291777,28.28675214199953,0,0.2823129810721232
1990-08-21,28.899999618530273,0.2187,26.40900001525879,1.699532440643316,28.958298676223766,0,0.17404846896331239
1990-08-22,30.549999237060547,0.0,26.888999938964844,2.118838489950596,30.067257673890737,0,-0.030114569534191116
1990-08-23,36.470001220703125,0.0,27.96200008392334,3.6418459907429614,33.42476907003778,0,-0.20153551235137634
1990-08-24,33.93000030517578,0.0,28.93700008392334,3.817716512044552,34.66357485199017,0,-0.19304453538156974
1990-08-25,33.93000030517578,0.0,29.99900016784668,3.54593833012076,35.317907663027825,0,-0.11906869670469966
1990-08-26,33.93000030517578,0.0,30.67600021362305,3.589686715046295,36.06053028619249,0,-0.11877396552898822
1990-08-27,29.6299991607666,0.0,30.886000061035155,3.44364894051066,36.051473471801145,0,0.00911240180260231
1990-08-28,29.1200008392334,0.6835,31.045000076293945,3.3054109448885236,36.003116493626734,0,0.026785671594005578
1990-08-29,27.3799991607666,0.081,31.029999923706054,3.3234258527260416,36.01513870279511,0,0.09203800346987001
1990-08-30,29.889999389648438,0.0,31.372999954223634,2.9560604024203427,35.807090557854146,0,-0.010371344003765381
1990-08-31,29.899999618530273,0.2203,31.47299995422363,2.8790167544846708,35.79152508595064,0,-0.04615381867467849
1990-09-01,29.899999618530273,0.0,31.407999992370605,2.9093486677572864,35.772022994006534,0,0.009699027398903937
1990-09-02,29.899999618530273,0.0,30.75099983215332,2.3216972628239207,34.2335457263892,0,-0.039130437833479026
1990-09-03,29.899999618530273,0.0,30.34799976348877,2.0414202687919034,33.41013016667662,0,-0.039130437833479026
1990-09-04,29.579999923706055,0.0,29.9129997253418,1.6115353605901201,32.33030276622698,0,-0.02873564515422866
1990-09-05,28.520000457763672,0.9523,29.371999740600586,0.8333839606006176,30.622075681501514,0,0.02875174199378394
1990-09-06,30.190000534057617,0.0,29.427999877929686,0.8706294578291509,30.733944064673413,0,-0.05995367145651875
1990-09-07,28.729999542236328,0.0,29.38899974822998,0.8943707803803355,30.730555918800484,0,-0.02123211669760605
1990-09-08,28.729999542236328,0.0,29.523999786376955,0.6159941957931718,30.44799108006671,0,0.02088410689278497
1990-09-09,28.729999542236328,0.0,29.407999801635743,0.6478134468055421,30.379719971844057,0,0.06369648287030949
1990-09-10,29.34000015258789,0.034,29.351999855041505,0.6243361406788156,30.28850406605973,0,0.04158143514007051
1990-09-11,28.3799991607666,0.0,29.199999809265137,0.6601011722747365,30.19015156767724,0,0.0768146712347153
1990-09-12,28.1200008392334,0.9448,29.02199993133545,0.6896988469707286,30.056548201791543,0,0.05085342657003045
